"REF_JUDGE_ID","JUDGE_TYPE","CREST_JUDGE_ID","TITLE","FIRST_NAME","MIDDLE_NAME","SURNAME","FULL_LIST_TITLE1","FULL_LIST_TITLE2","FULL_LIST_TITLE3","STATS_CODE","INITIALS","HONOURS","JUD_VERS","OBS_IND","SOURCE_TABLE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID"
36669,"HJ",590,"MS","EILEEN","TANYA","ROMERO","Before Judge : ROMERO","","","11350","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36670,"R",592,"MR","GILBERT","MIKE","POWELL","Before Judge : POWELL","","","40511","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36671,"R",593,"MRS","RUBY","NATALIE","WALKER","Before Judge : WALKER","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36672,"R",594,"LORD","JOHN","TOMMY","PERKINS","Before Judge : PERKINS","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36673,"CJ",595,"MR","ANDRE","RUBEN","HOWELL","Before Judge : HOWELL","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36674,"HJ",596,"MISS","JILL","KAREN","HUNTER","Before Judge : HUNTER","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36675,"R",598,"MR","LARRY","BRETT","MONTGOMERY","Before Judge : MONTGOMERY","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36676,"R",599,"PROFESSOR","SEAN","CHARLES","HILL","Before Judge : HILL","","","46600","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36677,"CJ",600,"MR","RALPH","MELVIN","SANCHEZ","Before Judge : SANCHEZ","","","","","QC","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36678,"CJ",601,"LORD","EDWARD","JAMIE","ROSE","Before Judge : ROSE","","","","","H.H.J","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36679,"R",602,"MS","ANNIE","CLARA","CRUZ","Before Judge : CRUZ","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36680,"R",603,"MRS","CATHY","ANDREA","MATTHEWS","Before Judge : MATTHEWS","","","40252","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36681,"R",604,"MS","DANA","SALLY","HILL","Before Judge : HILL","","","40298","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36682,"R",605,"MRS","STACEY","IRENE","MITCHELL","Before Judge : MITCHELL","","","40079","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36683,"R",606,"MS","STACY","JACKIE","SIMPSON","Before Judge : SIMPSON","","","46240","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36684,"R",608,"MS","ESTHER","KATHLEEN","MITCHELL","Before Judge : MITCHELL","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36685,"R",609,"MR","BERNARD","VINCENT","LARSON","Before Judge : LARSON","","","49260","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36686,"R",610,"MR","RODNEY","THEODORE","OWENS","Before Judge : OWENS","","","46800","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36687,"AR",611,"MRS","MICHELLE","ELLEN","JORDAN","Before Judge : JORDAN","","","60592","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36688,"AR",612,"MISS","JUNE","KIM","STONE","Before Judge : STONE","","","60226","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36689,"AR",614,"MRS","NATALIE","GLADYS","ALEXANDER","Before Judge : ALEXANDER","","","60621","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36690,"AR",617,"MR","PHILLIP","EDWARD","BOWMAN","Before Judge : BOWMAN","","","60609","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36691,"R",618,"MISS","BESSIE","CARLA","DAY","Before Judge : DAY","","","40045","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36692,"R",620,"MRS","GLORIA","JEANETTE","ORTIZ","Before Judge : ORTIZ","","","40297","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36693,"AR",621,"MISS","JUDITH","CAROL","WHEELER","Before Judge : WHEELER","","","60608","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36694,"AR",623,"MR","ARNOLD","KARL","MEYER","Before Judge : MEYER","","","60217","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36695,"R",624,"MISS","MARJORIE","CHRISTINA","STANLEY","Before Judge : STANLEY","","","40505","","QC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36696,"R",625,"MR","JACOB","TYLER","HERNANDEZ","Before Judge : HERNANDEZ","","","45960","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36697,"CJ",626,"MR","TIMOTHY","ROBERTO","GREEN","Before Judge : GREEN","","","30301","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36698,"R",628,"MR","FRANKLIN","PHILLIP","GRAHAM","Before Judge : GRAHAM","","","40247","","QC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36699,"HJ",629,"MS","MARLENE","DONNA","PHILLIPS","Before Judge : PHILLIPS","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36700,"HJ",630,"LADY","TANYA","NORMA","DUNCAN","Before Judge : DUNCAN","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36701,"AR",631,"MS","VALERIE","CONSTANCE","CARTER","Before Judge : CARTER","","","60625","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36702,"AR",632,"MS","AMY","AMANDA","WALLACE","Before Judge : WALLACE","","","60623","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36703,"R",634,"MR","EDGAR","TIMOTHY","BENNETT","Before Judge : BENNETT","","","40646","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36704,"HJ",635,"MISS","BRENDA","ROSA","DUNN","Before Judge : DUNN","","","","","QC","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36705,"AR",636,"MISS","DONNA","CHARLOTTE","BOWMAN","Before Judge : BOWMAN","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36706,"HJ",638,"MISS","ALICIA","DOROTHY","RICHARDSON","Before Judge : RICHARDSON","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36707,"R",639,"MR","GARY","GARY","BERRY","Before Judge : BERRY","","","48990","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36708,"R",640,"MR","HOWARD","MITCHELL","PRICE","Before Judge : PRICE","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36709,"CJ",641,"MR","ELMER","JOHN","FRANKLIN","Before Judge : FRANKLIN","","","","","HHJ","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36710,"R",643,"SIR","RAUL","FRANKLIN","GARZA","Before Judge : GARZA","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36711,"R",644,"LORD","BRIAN","ALEX","KELLEY","Before Judge : KELLEY","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36712,"R",645,"MS","LAUREN","MARLENE","ANDERSON","Before Judge : ANDERSON","","","","","REC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36713,"R",647,"MISS","NATALIE","THERESA","NGUYEN","Before Judge : NGUYEN","","","40278","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36714,"R",649,"MR","RICK","TOM","ELLIS","Before Judge : ELLIS","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36715,"HJ",651,"MR","LAWRENCE","VINCENT","SIMS","Before Judge : SIMS","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36716,"CJ",652,"MS","ELSIE","MARCIA","ARNOLD","Before Judge : ARNOLD","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36717,"R",654,"DR","JESUS","HOWARD","PERRY","Before Judge : PERRY","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36718,"R",655,"MISS","TRACY","MARION","BENNETT","Before Judge : BENNETT","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36719,"R",656,"MISS","LILLIE","LILLIAN","LAWRENCE","Before Judge : LAWRENCE","","","41670","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36720,"R",657,"MR","PEDRO","GREG","MILLER","Before Judge : MILLER","","","40088","","MR RECORDER HOULDER","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36721,"R",659,"MRS","ROSA","EMMA","PRICE","Before Judge : PRICE","","","45160","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36722,"R",660,"MS","KATHRYN","GERALDINE","LONG","Before Judge : LONG","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36723,"R",662,"MRS","TRACY","KAREN","WILSON","Before Judge : WILSON","","","40647","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36724,"HJ",664,"MR","TODD","LESLIE","JACOBS","Before Judge : JACOBS","","","","","HHJ","","Y","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36725,"CJ",665,"MR","MILTON","TERRY","SPENCER","Before Judge : SPENCER","","","","","HHJ","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36726,"CJ",666,"MRS","JUANITA","EVELYN","COOPER","Before Judge : COOPER","","","","","QC","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36727,"R",667,"MR","CALVIN","SEAN","ADAMS","Before Judge : ADAMS","","","40560","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36728,"R",669,"MISS","HEATHER","RACHEL","LEE","Before Judge : LEE","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36729,"AR",670,"MR","TODD","GERALD","ALLEN","Before Judge : ALLEN","","","60456","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36730,"R",671,"MR","DARRELL","PATRICK","MARSHALL","Before Judge : MARSHALL","","","","","QC","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36731,"CJ",672,"MR","JOSEPH","GERALD","FULLER","Before Judge : FULLER","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36732,"R",673,"LADY","JANICE","WILMA","WRIGHT","Before Judge : WRIGHT","","","40543","","QC","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36733,"R",675,"MR","ADRIAN","JOSE","ROMERO","Before Judge : ROMERO","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36734,"R",676,"MR","GLENN","VERNON","SCOTT","Before Judge : SCOTT","","","40251","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36735,"R",678,"MRS","MICHELE","JAMIE","OLIVER","Before Judge : OLIVER","","","49630","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36472,"CJ",314,"MR","CHESTER","FLOYD","JOHNSTON","Before Judge : JOHNSTON","","","33160","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36473,"R",315,"MS","PATRICIA","GERALDINE","WATKINS","Before Judge : WATKINS","","","40418","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36474,"R",316,"MS","RHONDA","MONICA","MORRIS","Before Judge : MORRIS","","","41010","","QC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36475,"R",317,"MR","CALVIN","GABRIEL","FISHER","Before Judge : FISHER","","","40111","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36476,"R",318,"MR","MITCHELL","JESUS","MYERS","Before Judge : MYERS","","","49590","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36477,"R",322,"MS","CLARA","VICTORIA","NGUYEN","Before Judge : NGUYEN","","","46910","","QC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36478,"R",323,"MRS","DANIELLE","LYNN","CRAWFORD","Before Judge : CRAWFORD","","","","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36479,"R",324,"MISS","VERA","MARIA","ORTIZ","Before Judge : ORTIZ","","","49610","","QC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36480,"R",325,"MRS","JEAN","CARLA","GUTIERREZ","Before Judge : GUTIERREZ","","","49640","","QC","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36481,"CJ",326,"MRS","FRANCES","KRISTEN","GONZALEZ","Before Judge : GONZALEZ","","","33050","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36482,"AR",327,"MR","JOE","KYLE","REID","Before Judge : REID","","","64820","","","","N","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36483,"CJ",328,"MR","JESUS","THOMAS","CHAPMAN","Before Judge : CHAPMAN","","","30016","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36484,"AR",330,"MISS","ANITA","DEBRA","DUNN","Before Judge : DUNN","","","","","","","Y","",21-JUN-12 18:18:36,19-APR-12 15:50:46,"Mercator","Mercator",274,12
36736,"R",679,"MISS","JULIA","CHRISTINA","ADAMS","Before Judge : ADAMS","","","40683","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36737,"CJ",681,"MS","CONNIE","FLORENCE","COLLINS","Before Judge : COLLINS","","","","","HHJ","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36738,"AR",682,"MRS","HOLLY","ELEANOR","GRAHAM","Before Judge : GRAHAM","","","60728","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36739,"CJ",683,"MRS","ELIZABETH","NORMA","ARMSTRONG","Before Judge : ARMSTRONG","","","30267","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36740,"R",686,"MR","BRADLEY","LUIS","HAWKINS","Before Judge : HAWKINS","","","48140","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36741,"R",687,"MR","RODNEY","CHARLIE","PIERCE","Before Judge : PIERCE","","","40167","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36742,"R",688,"MS","STACY","SALLY","REYNOLDS","Before Judge : REYNOLDS","","","40258","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36743,"AR",689,"MR","ADRIAN","ALEX","ROSE","Before Judge : ROSE","","","60727","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36744,"AR",690,"DR","ROGER","PETER","MYERS","Before Judge : MYERS","","","60769","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36745,"CJ",691,"MRS","CLAUDIA","LAURIE","MATTHEWS","Before Judge : MATTHEWS","","","","","HHJ","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36746,"HJ",693,"MR","LAWRENCE","EUGENE","WELCH","Before Judge : WELCH","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36747,"AR",694,"MRS","STELLA","BRITTANY","CASTILLO","Before Judge : CASTILLO","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36748,"R",695,"MR","TYRONE","LEO","BREWER","Before Judge : BREWER","","","","","RECORDER","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36749,"HJ",696,"MS","AGNES","EMMA","MORRISON","Before Judge : MORRISON","","","","","HHJ","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36750,"R",697,"MRS","DIANA","TONYA","REID","Before Judge : REID","","","46750","","RECORDER","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36751,"CJ",699,"MRS","DEBBIE","ASHLEY","ANDREWS","Before Judge : ANDREWS","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36752,"AR",700,"MR","HERBERT","VINCENT","REID","Before Judge : REID","","","60731","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36753,"R",701,"PROFESSOR","MILTON","GLEN","WHEELER","Before Judge : WHEELER","","","","","MISS RECORDER","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36754,"CJ",702,"MISS","LAURIE","KELLY","CARTER","Before Judge : CARTER","","","","","QC","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36755,"CJ",704,"MR","PHILLIP","KEITH","KENNEDY","Before Judge : KENNEDY","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36756,"R",705,"MISS","MICHELE","CARLA","RYAN","Before Judge : RYAN","","","40775","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36757,"R",706,"MS","DONNA","DEBBIE","MORGAN","Before Judge : MORGAN","","","40546","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36758,"R",708,"MRS","FLORENCE","LYDIA","MURPHY","Before Judge : MURPHY","","","40286","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36759,"CJ",709,"SIR","TONY","JASON","KIM","Before Judge : KIM","","","38890","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36760,"R",710,"SIR","NEIL","KEVIN","LYNCH","Before Judge : LYNCH","","","40415","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36761,"CJ",711,"MS","TERRI","AUDREY","NGUYEN","Before Judge : NGUYEN","","","30392","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36762,"R",712,"MS","DEBORAH","NICOLE","SMITH","Before Judge : SMITH","","","40799","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36763,"R",713,"MS","RHONDA","LAURIE","RUIZ","Before Judge : RUIZ","","","40798","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36764,"CJ",715,"MS","CHARLOTTE","JUDY","MATTHEWS","Before Judge : MATTHEWS","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36765,"R",716,"MR","DARRYL","CRAIG","SCOTT","Before Judge : SCOTT","","","40644","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36766,"CJ",718,"MRS","STACEY","KATIE","DAY","Before Judge : DAY","","","30045","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36767,"CJ",719,"MRS","RUTH","JULIE","ORTIZ","Before Judge : ORTIZ","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36768,"R",720,"DR","JIM","GILBERT","FULLER","Before Judge : FULLER","","","48180","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36769,"R",721,"MS","RACHEL","SYLVIA","BRADLEY","Before Judge : BRADLEY","","","40782","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36770,"HJ",722,"MS","LISA","DORIS","GILBERT","Before Judge : GILBERT","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36771,"AR",724,"MRS","JANE","DONNA","BARNES","Before Judge : BARNES","","","60734","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36772,"CJ",726,"MISS","MARGARET","CATHY","DUNCAN","Before Judge : DUNCAN","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36773,"CJ",728,"MRS","ALICIA","SUE","RAMOS","Before Judge : RAMOS","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36774,"R",730,"MR","PEDRO","MICHAEL","SMITH","Before Judge : SMITH","","","40796","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36775,"AR",731,"MR","GLENN","SCOTT","BURNS","Before Judge : BURNS","","","60472","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36776,"CJ",732,"MR","GORDON","DANNY","JOHNSON","Before Judge : JOHNSON","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36777,"HJ",733,"MRS","GINA","TONYA","BROWN","Before Judge : BROWN","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36778,"HJ",734,"MS","LORI","MARILYN","SIMS","Before Judge : SIMS","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36779,"AR",735,"MRS","SHARON","WILMA","NICHOLS","Before Judge : NICHOLS","","","60329","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36780,"R",737,"MS","GAIL","JEANNE","CLARK","Before Judge : CLARK","","","40108","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36781,"CJ",739,"MS","LESLIE","KRISTIN","CAMPBELL","Before Judge : CAMPBELL","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36782,"CJ",740,"MRS","MARJORIE","LESLIE","THOMAS","Before Judge : THOMAS","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36783,"CJ",742,"MRS","MICHELE","ASHLEY","FRANKLIN","Before Judge : FRANKLIN","","","35160","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
36784,"R",743,"MR","CLARENCE","JOSHUA","PRICE","Before Judge : PRICE","","","","","","","N","",21-JUN-12 18:18:37,19-APR-12 15:50:47,"Mercator","Mercator",274,12
